Sant'Onofrio;VV;I350
Santopadre;FR;I351
Sant'Oreste;RM;I352
Santorso;VI;I353
Sant'Orsola Terme;TN;I354
Santo Stefano Quisquina;AG;I356
Santo Stefano del Sole;AV;I357
Santo Stefano di Rogliano;CS;I359
Santo Stefano di Sessanio;AQ;I360
Santo Stefano Ticino;MI;I361
Santo Stefano Lodigiano;LO;I362
Santo Stefano di Magra;SP;I363
Villa Santo Stefano;FR;I364
Santo Stefano al Mare;IM;I365
Santo Stefano Belbo;CN;I367
Santo Stefano d'Aveto;GE;I368
Santo Stefano di Camastra;ME;I370
Santo Stefano in Aspromonte;RC;I371
Santo Stefano Roero;CN;I372
San Stino di Livenza;VE;I373
Santu Lussurgiu;OR;I374
Sant'Urbano;PD;I375
San Valentino in Abruzzo Citeriore;PE;I376
San Valentino Torio;SA;I377
San Venanzo;TR;I381
San Vendemiano;TV;I382
San Vero Milis;OR;I384
San Vincenzo La Costa;CS;I388
San Vincenzo Valle Roveto;AQ;I389
San Vincenzo;LI;I390
San Vitaliano;NA;I391
San Vito di Cadore;BL;I392
San Vito sullo Ionio;CZ;I393
San Vito Chietino;CH;I394
San Vito dei Normanni;BR;I396
San Vito Romano;RM;I400
San Vito di Leguzzano;VI;I401
San Vito;SU;I402
San Vito al Tagliamento;PN;I403
San Vito al Torre;UD;I404
San Vito di Fagagna;UD;I405
San Vito Lo Capo;TP;I407
San Vittore del Lazio;FR;I408
San Vittore Olona;MI;I409
Sanza;SA;I410
Sanzeno;TN;I411
San Zeno Naviglio;BS;I412
San Zeno di Montagna;VR;I414
San Zenone al Lambro;MI;I415
San Zenone al Po;PV;I416
San Zenone degli Ezzelini;TV;I417
Saonara;PD;I418
Saponara;ME;I420
Sappada;UD;I421
Sapri;SA;I422
Saracena;CS;I423
Saracinesco;RM;I424
Sarcedo;VI;I425
Sarconi;PZ;I426
Sardara;SU;I428
Sardigliano;AL;I429
Sarego;VI;I430
Sarentino/Sarntal;BZ;I431
Sarezzano;AL;I432
Sarezzo;BS;I433
Sarmato;PC;I434
Sarmede;TV;I435
Sarnano;MC;I436
Sarnico;BG;I437
Sarno;SA;I438
Sarnonico;TN;I439
Saronno;VA;I441
Sarre;AO;I442
Sarroch;CA;I443
Sarsina;FC;I444
Sarteano;SI;I445
Sartirana Lomellina;PV;I447
Sarule;NU;I448
Sarzana;SP;I449
Sassano;SA;I451
Sassari;SS;I452
Sassello;SV;I453
Sassetta;LI;I454
Sassinoro;BN;I455
Sasso di Castalda;PZ;I457
Sassofeltrio;PU;I460
Sassoferrato;AN;I461
Sassuolo;MO;I462
Satriano;CZ;I463
Sauris;UD;I464
Sauze di Cesana;TO;I465
Sauze d'Oulx;TO;I466
Sava;TA;I467
Savelli;KR;I468
Saviano;NA;I469
Savigliano;CN;I470
Savignano Irpino;AV;I471
Savignano sul Rubicone;FC;I472
Savignano sul Panaro;MO;I473
Savignone;GE;I475
Saviore dell'Adamello;BS;I476
Savoca;ME;I477
Savogna;UD;I478
Savogna d'Isonzo-Sovodnje ob So?i;GO;I479
Savona;SV;I480
Scafa;PE;I482
Scafati;SA;I483
Scagnello;CN;I484
Scala Coeli;CS;I485
Scala;SA;I486
Scaldasole;PV;I487
Scalea;CS;I489
Scalenghe;TO;I490
Scaletta Zanclea;ME;I492
Scampitella;AV;I493
Scandale;KR;I494
Scandiano;RE;I496
Scandolara Ravara;CR;I497
Scandolara Ripa d'Oglio;CR;I498
Scandriglia;RI;I499
Scanno;AQ;I501
Scano di Montiferro;OR;I503
Scansano;GR;I504
Scanzorosciate;BG;I506
Scapoli;IS;I507
Scarlino;GR;I510
Scarmagno;TO;I511
Scarnafigi;CN;I512
Scena/Schenna;BZ;I519
Scerni;CH;I520
Scheggia e Pascelupo;PG;I522
Scheggino;PG;I523
Schiavi di Abruzzo;CH;I526
Schiavon;VI;I527
Schignano;CO;I529
Schilpario;BG;I530
Schio;VI;I531
Schivenoglia;MN;I532
Sciacca;AG;I533
Sciara;PA;I534
Scicli;RG;I535
Scido;RC;I536
Scilla;RC;I537
Scillato;PA;I538
Sciolze;TO;I539
Scisciano;NA;I540
Sclafani Bagni;PA;I541
Scontrone;AQ;I543
Scopa;VC;I544
Scopello;VC;I545
Scoppito;AQ;I546
Scordia;CT;I548
Scorrano;LE;I549
Scorzè;VE;I551
Scurcola Marsicana;AQ;I553
Scurelle;TN;I554
Scurzolengo;AT;I555
Seborga;IM;I556
Secinaro;AQ;I558
Seclì;LE;I559
Secugnago;LO;I561
Sedegliano;UD;I562
Sedico;BL;I563
Sedilo;OR;I564
Sedini;SS;I565
Sedriano;MI;I566
Sedrina;BG;I567
Sefro;MC;I569
Segariu;SU;I570
Seggiano;GR;I571
Segni;RM;I573
Segonzano;TN;I576
Segrate;MI;I577
Segusino;TV;I578
Selargius;CA;I580
Selci;RI;I581
Selegas;SU;I582
Sellano;PG;I585
Sellero;BS;I588
Sellia;CZ;I589
Sellia Marina;CZ;I590
Selva di Val Gardena/Wolkenstein in Gröden;BZ;I591
Selva di Cadore;BL;I592
